country,year,nitrous_oxide,agricultural_land,greenhouse_gas_emissions,irrigated_land,population_growth,urban_population,GDP,forest_area
Netherlands,2005,,,,4.79950456727048,,,,
Netherlands,2004,,,,,,,,
Netherlands,2003,,,,,,,,
Netherlands,2002,,,,,,,,
Netherlands,2001,,,,,,,,
Netherlands,2000,,,,,,,,
Netherlands,1999,,,,,,,,
Netherlands,1998,,,,,,,,
Netherlands,1997,,,,,,,,
Netherlands,1996,,,,,,,,
Netherlands,1995,,,,,,,,
Netherlands,1994,,,,,,,,
Netherlands,1993,,,,,,,,
Netherlands,1992,,,,,,,,
Netherlands,1991,,,,,,,,
Netherlands,1990,,,,,,,,
Pakistan,2020,,,,52.6645426571903,,,,
Pakistan,2019,,,,50.4638934008755,,,,
Pakistan,2018,,,,50.4153925256407,,,,
Pakistan,2017,,,,49.239250871551,,,,
Pakistan,2016,,,,50.5544382236234,,,,
Pakistan,2015,,,,51.7374730677863,,,,
Pakistan,2014,,,,51.2799293832064,,,,
Pakistan,2013,,,,49.4487320837927,,,,
Pakistan,2012,,,,51.4654909463994,,,,
Pakistan,2011,,,,51.9534728406055,,,,
Pakistan,2010,,,,55.728959763918,,,,
Pakistan,2009,,,,55.0500325991439,,,,
Pakistan,2008,,,,54.6257752102625,,,,
Pakistan,2007,,,,53.0364035209508,,,,
Pakistan,2006,,,,52.9403625294036,,,,
Pakistan,2005,,,,52.773529820659,,,,
Pakistan,2004,,,,52.1015397419892,,,,
Pakistan,2003,,,,49.4544270126486,,,,
Pakistan,2002,,,,48.9100965188157,,,,
Pakistan,2001,,,,48.1986368062317,,,,
Pakistan,2000,,,,,,,,
Pakistan,1999,,,,,,,,
Pakistan,1998,,,,,,,,
Pakistan,1997,,,,,,,,
Pakistan,1996,,,,,,,,
Pakistan,1995,,,,,,,,
Pakistan,1994,,,,,,,,
Pakistan,1993,,,,,,,,
Pakistan,1992,,,,,,,,
Pakistan,1991,,,,,,,,
Pakistan,1990,,,,,,,,
Russian Federation,2020,,,,,,,,
Russian Federation,2019,,,,,,,,
Russian Federation,2018,,,,,,,,
Russian Federation,2017,,,,,,,,
Russian Federation,2016,,,,,,,,
Russian Federation,2015,,,,,,,,
Russian Federation,2014,,,,,,,,
Russian Federation,2013,,,,,,,,
Russian Federation,2012,,,,,,,,
Russian Federation,2011,,,,,,,,
Russian Federation,2010,,,,,,,,
Russian Federation,2009,,,,,,,,
Russian Federation,2008,,,,1.97082053328631,,,,
Russian Federation,2007,,,,2.01937223560426,,,,
Russian Federation,2006,,,,2.05719111969112,,,,
Russian Federation,2005,,,,2.07436943620178,,,,
Russian Federation,2004,,,,2.09741642744699,,,,
Russian Federation,2003,,,,2.09962224369674,,,,
Russian Federation,2002,,,,2.05214838611407,,,,
Russian Federation,2001,,,,2.06906728272949,,,,
Russian Federation,2000,,,,,,,,
Russian Federation,1999,,,,,,,,
Russian Federation,1998,,,,,,,,
Russian Federation,1997,,,,,,,,
Russian Federation,1996,,,,,,,,
Russian Federation,1995,,,,,,,,
Russian Federation,1994,,,,,,,,
Russian Federation,1993,,,,,,,,
Russian Federation,1992,,,,,,,,
Russian Federation,1991,,,,,,,,
Russian Federation,1990,,,,,,,,
Turkiye,2020,,,,13.8101795455749,,,,
Turkiye,2019,,,,13.8270230141054,,,,
Turkiye,2018,,,,13.7955663721496,,,,
Turkiye,2017,,,,13.7366979243494,,,,
Turkiye,2016,,,,13.6062408682947,,,,
Turkiye,2015,,,,13.5275349536977,,,,
Turkiye,2014,,,,13.5264823364631,,,,
Turkiye,2013,,,,13.5725997449444,,,,
Turkiye,2012,,,,13.5782539641211,,,,
Turkiye,2011,,,,13.6350563442884,,,,
Turkiye,2010,,,,13.3676817389521,,,,
Turkiye,2009,,,,13.4023797897767,,,,
Turkiye,2008,,,,13.3300955983845,,,,
Turkiye,2007,,,,13.2008606505506,,,,
Turkiye,2006,,,,12.87876916998,,,,
Turkiye,2005,,,,12.6507047036848,,,,
Turkiye,2004,,,,12.6546954622664,,,,
Turkiye,2003,,,,12.8309221533314,,,,
Turkiye,2002,,,,12.658996019031,,,,
Turkiye,2001,,,,,,,,
Turkiye,2000,,,,,,,,
Turkiye,1999,,,,,,,,
Turkiye,1998,,,,,,,,
Turkiye,1997,,,,,,,,
Turkiye,1996,,,,,,,,
Turkiye,1995,,,,,,,,
Turkiye,1994,,,,,,,,
Turkiye,1993,,,,,,,,
Turkiye,1992,,,,,,,,
Turkiye,1991,,,,,,,,
Turkiye,1990,,,,,,,,
United States,2020,,,,,,,,
United States,2019,,,,,,,,
United States,2018,,,,,,,,
United States,2017,,,,5.78551729401439,,,,
United States,2016,,,,,,,,
United States,2015,,,,,,,,
United States,2014,,,,,,,,
United States,2013,,,,,,,,
United States,2012,,,,5.60433187991234,,,,
United States,2011,,,,,,,,
United States,2010,,,,,,,,
United States,2009,,,,,,,,
United States,2008,,,,5.4098017947332,,,,
United States,2007,,,,5.54815994667411,,,,
United States,2006,,,,,,,,
United States,2005,,,,,,,,
United States,2004,,,,,,,,
United States,2003,,,,,,,,
United States,2002,,,,5.41901497104565,,,,
United States,2001,,,,,,,,
United States,2000,,,,,,,,
United States,1999,,,,,,,,
United States,1998,,,,,,,,
United States,1997,,,,,,,,
United States,1996,,,,,,,,
United States,1995,,,,,,,,
United States,1994,,,,,,,,
United States,1993,,,,,,,,
United States,1992,,,,,,,,
United States,1991,,,,,,,,
United States,1990,,,,,,,,
Brazil,2020,,,,,0.712872791114979,,,
Brazil,2019,,,,,0.751550842096973,,,
Brazil,2018,,,,,0.783844259734468,,,
Brazil,2017,,,,,0.807145245445964,,,
Brazil,2016,,,,,0.823752152538353,,,
Brazil,2015,,,,,0.838838953278811,,,
Brazil,2014,,,,,0.855795964130977,,,
Brazil,2013,,,,,0.873605695817564,,,
Brazil,2012,,,,,0.893525506727112,,,
Brazil,2011,,,,,0.915965178459778,,,
Brazil,2010,,,,,0.937959306704135,,,
Brazil,2009,,,,,0.961946715342144,,,
Brazil,2008,,,,,0.994310571973971,,,
Brazil,2007,,,,,1.03786468320243,,,
Brazil,2006,,,,,1.09019257285986,,,
Brazil,2005,,,,,1.14588477164177,,,
Brazil,2004,,,,,1.20129414101631,,,
Brazil,2003,,,,,1.25737996705435,,,
Brazil,2002,,,,,1.31274754952678,,,
Brazil,2001,,,,,1.36695595542708,,,
Brazil,2000,,,,,1.42416744229362,,,
Brazil,1999,,,,,1.48110975211591,,,
Brazil,1998,,,,,1.52896188133332,,,
Brazil,1997,,,,,1.56373197369546,,,
Brazil,1996,,,,,1.58883830194468,,,
Brazil,1995,,,,,1.60971030654546,,,
Brazil,1994,,,,,1.6337888839804,,,
Brazil,1993,,,,,1.66486231216782,,,
Brazil,1992,,,,,1.70733923298647,,,
Brazil,1991,,,,,1.75941419381772,,,
Brazil,1990,,,,,1.81151883766468,,,
China,2020,,,,,0.238040870229883,,,
China,2019,,,,,0.354740890170827,,,
China,2018,,,,,0.467672053461959,,,
China,2017,,,,,0.605245013482969,,,
China,2016,,,,,0.573050906069647,,,
China,2015,,,,,0.581456146657648,,,
China,2014,,,,,0.630326389541893,,,
China,2013,,,,,0.666072977690069,,,
China,2012,,,,,0.678345458846803,,,
China,2011,,,,,0.546457594880274,,,
China,2010,,,,,0.482959688678361,,,
China,2009,,,,,0.497381400884935,,,
China,2008,,,,,0.51238693163744,,,
China,2007,,,,,0.522271866392275,,,
China,2006,,,,,0.558374367373002,,,
China,2005,,,,,0.588124989556992,,,
China,2004,,,,,0.593932815112141,,,
China,2003,,,,,0.622860936133583,,,
China,2002,,,,,0.669999567758626,,,
China,2001,,,,,0.726380637838525,,,
China,2000,,,,,0.787956592953992,,,
China,1999,,,,,0.865851392993279,,,
China,1998,,,,,0.959550406298151,,,
China,1997,,,,,1.02345002419879,,,
China,1996,,,,,1.04814151412165,,,
China,1995,,,,,1.08650915088974,,,
China,1994,,,,,1.13026063215591,,,
China,1993,,,,,1.14961943083465,,,
China,1992,,,,,1.2255362283362,,,
China,1991,,,,,1.36443400840349,,,
China,1990,,,,,1.46730321087928,,,
Germany,2020,,,,,0.0816931586494595,,,
Germany,2019,,,,,0.22551987421288,,,
Germany,2018,,,,,0.300526701992065,,,
Germany,2017,,,,,0.373724559895838,,,
Germany,2016,,,,,0.807218538573871,,,
Germany,2015,,,,,0.865702643950251,,,
Germany,2014,,,,,0.416877359168292,,,
Germany,2013,,,,,0.272900214681538,,,
Germany,2012,,,,,0.187727800567293,,,
Germany,2011,,,,,-1.8537146287573,,,
Germany,2010,,,,,-0.153198446937304,,,
Germany,2009,,,,,-0.253383410163402,,,
Germany,2008,,,,,-0.190142844695674,,,
Germany,2007,,,,,-0.133718572600486,,,
Germany,2006,,,,,-0.112797497644931,,,
Germany,2005,,,,,-0.0567782618352031,,,
Germany,2004,,,,,-0.021709727650009,,,
Germany,2003,,,,,0.0553633035873241,,,
Germany,2002,,,,,0.168128319406931,,,
Germany,2001,,,,,0.168225361337335,,,
Germany,2000,,,,,0.135431600393084,,,
Germany,1999,,,,,0.0646345779052372,,,
Germany,1998,,,,,0.0151436508552808,,,
Germany,1997,,,,,0.146313281561803,,,
Germany,1996,,,,,0.289474899455448,,,
Germany,1995,,,,,0.293904443716697,,,
Germany,1994,,,,,0.346856648630233,,,
Germany,1993,,,,,0.657391218087626,,,
Germany,1992,,,,,0.760346946721127,,,
Germany,1991,,,,,0.728605546561364,,,
Germany,1990,,,,,0.861969448764933,,,
France,2020,,,,,0.194582449295141,,,
France,2019,,,,,0.218824148997353,,,
France,2018,,,,,0.274451849056795,,,
France,2017,,,,,0.29020211635109,,,
France,2016,,,,,0.263868788565368,,,
France,2015,,,,,0.355569240058298,,,
France,2014,,,,,0.473706907839969,,,
France,2013,,,,,0.514773829097755,,,
France,2012,,,,,0.483998961260596,,,
France,2011,,,,,0.483675544447657,,,
France,2010,,,,,0.494040602950225,,,
France,2009,,,,,0.51448954376938,,,
France,2008,,,,,0.558843467315968,,,
France,2007,,,,,0.618708359125178,,,
France,2006,,,,,0.697191228293622,,,
France,2005,,,,,0.753799176960609,,,
France,2004,,,,,0.736332748710216,,,
France,2003,,,,,0.708771177676303,,,
France,2002,,,,,0.727226637519812,,,
France,2001,,,,,0.727789664461319,,,
France,2000,,,,,0.684945783642239,,,
France,1999,,,,,0.514446450958532,,,
France,1998,,,,,0.368607869018344,,,
France,1997,,,,,0.353741850016385,,,
France,1996,,,,,0.354065505509311,,,
France,1995,,,,,0.361244808384567,,,
France,1994,,,,,0.372261905781685,,,
France,1993,,,,,0.433277024191467,,,
France,1992,,,,,0.497242647455007,,,
France,1991,,,,,0.554122622942604,,,
France,1990,,,,,0.508741656781262,,,
Japan,2020,,,,,-0.294194617750067,,,
Japan,2019,,,,,-0.140464977878172,,,
Japan,2018,,,,,-0.126880068088791,,,
Japan,2017,,,,,-0.081874296046114,,,
Japan,2016,,,,,-0.0511374152133631,,,
Japan,2015,,,,,-0.106124993746747,,,
Japan,2014,,,,,-0.132694222147042,,,
Japan,2013,,,,,-0.144271883387076,,,
Japan,2012,,,,,-0.159710675844347,,,
Japan,2011,,,,,-0.185226486410846,,,
Japan,2010,,,,,0.0179605415195644,,,
Japan,2009,,,,,-0.0124946312294096,,,
Japan,2008,,,,,0.0484253945978966,,,
Japan,2007,,,,,0.114908847726211,,,
Japan,2006,,,,,0.0633735894181335,,,
Japan,2005,,,,,0.00939209655766336,,,
Japan,2004,,,,,0.0336622582725446,,,
Japan,2003,,,,,0.213980948779682,,,
Japan,2002,,,,,0.232527187105684,,,
Japan,2001,,,,,0.240952587521069,,,
Japan,2000,,,,,0.167275578113187,,,
Japan,1999,,,,,0.182586374140107,,,
Japan,1998,,,,,0.271729610231193,,,
Japan,1997,,,,,0.238271217591483,,,
Japan,1996,,,,,0.226884732460898,,,
Japan,1995,,,,,0.234590173412918,,,
Japan,1994,,,,,0.279192363973672,,,
Japan,1993,,,,,0.32416759914373,,,
Japan,1992,,,,,0.371192387198527,,,
Japan,1991,,,,,0.392819832481862,,,
Japan,1990,,,,,0.33178288536374,,,
Sri Lanka,2020,,,,,0.530626559530355,,,
Sri Lanka,2019,,,,,0.611875945764341,,,
Sri Lanka,2018,,,,,1.04839295829763,,,
Sri Lanka,2017,,,,,1.13022048648777,,,
Sri Lanka,2016,,,,,1.10498361865849,,,
Sri Lanka,2015,,,,,0.91981102654886,,,
Sri Lanka,2014,,,,,0.933207942647201,,,
Sri Lanka,2013,,,,,0.780301447580142,,,
Sri Lanka,2012,,,,,0.129846810394944,,,
Sri Lanka,2011,,,,,0.672689270325415,,,
Sri Lanka,2010,,,,,0.684559602845539,,,
Sri Lanka,2009,,,,,0.695753116801849,,,
Sri Lanka,2008,,,,,0.712803199874156,,,
Sri Lanka,2007,,,,,0.738871905202862,,,
Sri Lanka,2006,,,,,0.769551641465596,,,
Sri Lanka,2005,,,,,0.810825506471785,,,
Sri Lanka,2004,,,,,0.844925912065483,,,
Sri Lanka,2003,,,,,0.843957574114613,,,
Sri Lanka,2002,,,,,0.793958951013405,,,
Sri Lanka,2001,,,,,0.711721622429264,,,
Sri Lanka,2000,,,,,0.610633602585677,,,
Sri Lanka,1999,,,,,0.530238144281124,,,
Sri Lanka,1998,,,,,0.505991387452271,,,
Sri Lanka,1997,,,,,0.562499306394764,,,
Sri Lanka,1996,,,,,0.679447010343885,,,
Sri Lanka,1995,,,,,0.817030731577743,,,
Sri Lanka,1994,,,,,0.94198526755183,,,
Sri Lanka,1993,,,,,1.05436355606333,,,
Sri Lanka,1992,,,,,1.14024717514053,,,
Sri Lanka,1991,,,,,1.20456969868137,,,
Sri Lanka,1990,,,,,1.27216914397561,,,
Mexico,2020,,,,,1.05824003448927,,,
Mexico,2019,,,,,1.09136688717461,,,
Mexico,2018,,,,,1.12641479134149,,,
Mexico,2017,,,,,1.16396694963579,,,
Mexico,2016,,,,,1.20325950587092,,,
Mexico,2015,,,,,1.24116450246976,,,
Mexico,2014,,,,,1.27768636604222,,,
Mexico,2013,,,,,1.31555760676608,,,
Mexico,2012,,,,,1.35529442643505,,,
Mexico,2011,,,,,1.39478996981758,,,
Mexico,2010,,,,,1.43814066910139,,,
Mexico,2009,,,,,1.47675580253545,,,
Mexico,2008,,,,,1.49536909755127,,,
Mexico,2007,,,,,1.48606353186843,,,
Mexico,2006,,,,,1.4562132376675,,,
Mexico,2005,,,,,1.4158169793862,,,
Mexico,2004,,,,,1.38146893230283,,,
Mexico,2003,,,,,1.36378023068234,,,
Mexico,2002,,,,,1.37302085830616,,,
Mexico,2001,,,,,1.40395986845276,,,
Mexico,2000,,,,,1.4410967038977,,,
Mexico,1999,,,,,1.47620911098515,,,
Mexico,1998,,,,,1.51607803145003,,,
Mexico,1997,,,,,1.5594459407437,,,
Mexico,1996,,,,,1.60574015606866,,,
Mexico,1995,,,,,1.65760764044424,,,
Mexico,1994,,,,,1.7126945972871,,,
Mexico,1993,,,,,1.76475714562417,,,
Mexico,1992,,,,,1.8107399038872,,,
Mexico,1991,,,,,1.8524373770111,,,
Mexico,1990,,,,,1.89313026113497,,,
Netherlands,2020,,,,,0.55554079025497,,,
Netherlands,2019,,,,,0.65507157480522,,,
Netherlands,2018,,,,,0.583933408920832,,,
Netherlands,2017,,,,,0.591203366164118,,,
Netherlands,2016,,,,,0.532178879608489,,,
Netherlands,2015,,,,,0.443220089035769,,,
Netherlands,2014,,,,,0.359828172726548,,,
Netherlands,2013,,,,,0.294820793441482,,,
Netherlands,2012,,,,,0.370055034770235,,,
Netherlands,2011,,,,,0.466428782200821,,,
Netherlands,2010,,,,,0.512923100553586,,,
Netherlands,2009,,,,,0.514284544827762,,,
Netherlands,2008,,,,,0.389292461499527,,,
Netherlands,2007,,,,,0.217521601194242,,,
Netherlands,2006,,,,,0.160613668857538,,,
Netherlands,2005,,,,,0.23366314793854,,,
Netherlands,2004,,,,,0.347475412048658,,,
Netherlands,2003,,,,,0.471814398788212,,,
Netherlands,2002,,,,,0.638291666268526,,,
Netherlands,2001,,,,,0.754840057734904,,,
Netherlands,2000,,,,,0.714770362784392,,,
Netherlands,1999,,,,,0.665493187073143,,,
Netherlands,1998,,,,,0.616640530679659,,,
Netherlands,1997,,,,,0.514767002117464,,,
Netherlands,1996,,,,,0.461395747607711,,,
Netherlands,1995,,,,,0.49392737251493,,,
Netherlands,1994,,,,,0.602938474274189,,,
Netherlands,1993,,,,,0.696991330125143,,,
Netherlands,1992,,,,,0.756056593396787,,,
Netherlands,1991,,,,,0.788031035375139,,,
Netherlands,1990,,,,,0.688603823438797,,,
Pakistan,2020,,,,,1.97831956650447,,,
Pakistan,2019,,,,,2.02296715968838,,,
Pakistan,2018,,,,,2.05754609472119,,,
Pakistan,2017,,,,,2.07757838708128,,,
Pakistan,2016,,,,,2.08632617723589,,,
Pakistan,2015,,,,,2.08855182687829,,,
Pakistan,2014,,,,,2.09245641637654,,,
Pakistan,2013,,,,,2.10324458397736,,,
Pakistan,2012,,,,,2.12622217687153,,,
Pakistan,2011,,,,,2.1587965238654,,,
Pakistan,2010,,,,,2.19703454391766,,,
Pakistan,2009,,,,,2.23333573207748,,,
Pakistan,2008,,,,,2.26305004896445,,,
Pakistan,2007,,,,,2.28167186525189,,,
Pakistan,2006,,,,,2.29323255388171,,,
Pakistan,2005,,,,,2.29642161843433,,,
Pakistan,2004,,,,,2.30598367710782,,,
Pakistan,2003,,,,,2.34192576063281,,,
Pakistan,2002,,,,,2.41700252616766,,,
Pakistan,2001,,,,,2.52149866831143,,,
Pakistan,2000,,,,,2.64739931502914,,,
Pakistan,1999,,,,,2.76568738838623,,,
Pakistan,1998,,,,,2.84772273029078,,,
Pakistan,1997,,,,,2.87019895596487,,,
Pakistan,1996,,,,,2.8453423355274,,,
Pakistan,1995,,,,,2.79700104872349,,,
Pakistan,1994,,,,,2.75957007369441,,,
Pakistan,1993,,,,,2.74959673413431,,,
Pakistan,1992,,,,,2.78844365093571,,,
Pakistan,1991,,,,,2.86682281823704,,,
Pakistan,1990,,,,,2.9555623179075,,,
Russian Federation,2020,,,,,-0.230950388878624,,,
Russian Federation,2019,,,,,-0.0495686654330689,,,
Russian Federation,2018,,,,,-0.0130668924933287,,,
Russian Federation,2017,,,,,0.106870569429971,,,
Russian Federation,2016,,,,,0.170245238698228,,,
Russian Federation,2015,,,,,0.192557946508244,,,
Russian Federation,2014,,,,,0.217642262118,,,
Russian Federation,2013,,,,,0.212950704549247,,,
Russian Federation,2012,,,,,0.168305035277726,,,
Russian Federation,2011,,,,,0.077981777433695,,,
Russian Federation,2010,,,,,0.0448957880908489,,,
Russian Federation,2009,,,,,0.0301077605196216,,,
Russian Federation,2008,,,,,-0.0439492591634852,,,
Russian Federation,2007,,,,,-0.17108203294568,,,
Russian Federation,2006,,,,,-0.327445270108383,,,
Russian Federation,2005,,,,,-0.381452794741516,,,
Russian Federation,2004,,,,,-0.402681471328549,,,
Russian Federation,2003,,,,,-0.453780668020263,,,
Russian Federation,2002,,,,,-0.460024258081391,,,
Russian Federation,2001,,,,,-0.424090524785415,,,
Russian Federation,2000,,,,,-0.420614990249978,,,
Russian Federation,1999,,,,,-0.309278191504336,,,
Russian Federation,1998,,,,,-0.165486143348056,,,
Russian Federation,1997,,,,,-0.165341653753189,,,
Russian Federation,1996,,,,,-0.145451546598357,,,
Russian Federation,1995,,,,,-0.0216487632128753,,,
Russian Federation,1994,,,,,-0.0342679070319955,,,
Russian Federation,1993,,,,,-0.0534820276606834,,,
Russian Federation,1992,,,,,0.0969789790408762,,,
Russian Federation,1991,,,,,0.286681129515534,,,
Russian Federation,1990,,,,,0.168018341182166,,,
Turkiye,2020,,,,,1.08419395235039,,,
Turkiye,2019,,,,,1.31451369970442,,,
Turkiye,2018,,,,,1.49723204842519,,,
Turkiye,2017,,,,,1.60131223365858,,,
Turkiye,2016,,,,,1.63994240407574,,,
Turkiye,2015,,,,,1.66948158450263,,,
Turkiye,2014,,,,,1.70264361643927,,,
Turkiye,2013,,,,,1.69274545557577,,,
Turkiye,2012,,,,,1.63114823337747,,,
Turkiye,2011,,,,,1.53156607830159,,,
Turkiye,2010,,,,,1.40008860606542,,,
Turkiye,2009,,,,,1.27389035427646,,,
Turkiye,2008,,,,,1.19537882664634,,,
Turkiye,2007,,,,,1.19280433140776,,,
Turkiye,2006,,,,,1.24887663592494,,,
Turkiye,2005,,,,,1.32312648689277,,,
Turkiye,2004,,,,,1.3847339240455,,,
Turkiye,2003,,,,,1.43873664511403,,,
Turkiye,2002,,,,,1.47386568720214,,,
Turkiye,2001,,,,,1.49422662100438,,,
Turkiye,2000,,,,,1.51810979845438,,,
Turkiye,1999,,,,,1.54953562865714,,,
Turkiye,1998,,,,,1.5728778090236,,,
Turkiye,1997,,,,,1.5848844155946,,,
Turkiye,1996,,,,,1.58908803522569,,,
Turkiye,1995,,,,,1.58941517283803,,,
Turkiye,1994,,,,,1.59417980573832,,,
Turkiye,1993,,,,,1.61007006534743,,,
Turkiye,1992,,,,,1.64277999519467,,,
Turkiye,1991,,,,,1.68966344498433,,,
Turkiye,1990,,,,,1.73840721079404,,,
United States,2020,,,,,0.961201051965365,,,
United States,2019,,,,,0.455381285963537,,,
United States,2018,,,,,0.526435395564053,,,
United States,2017,,,,,0.63264399508256,,,
United States,2016,,,,,0.724676067451429,,,
United States,2015,,,,,0.73621730882542,,,
United States,2014,,,,,0.733361519937424,,,
United States,2013,,,,,0.692860276624581,,,
United States,2012,,,,,0.733599941250847,,,
United States,2011,,,,,0.726786704810745,,,
United States,2010,,,,,0.829616674709795,,,
United States,2009,,,,,0.876651298802912,,,
United States,2008,,,,,0.945865287282592,,,
United States,2007,,,,,0.951055242772428,,,
United States,2006,,,,,0.964253917136075,,,
United States,2005,,,,,0.921713167161207,,,
United States,2004,,,,,0.925483968943482,,,
United States,2003,,,,,0.859481712840946,,,
United States,2002,,,,,0.927797485710314,,,
United States,2001,,,,,0.989741382223669,,,
United States,2000,,,,,1.11276899679534,,,
United States,1999,,,,,1.14834004729055,,,
United States,1998,,,,,1.16571452642589,,,
United States,1997,,,,,1.20396029701272,,,
United States,1996,,,,,1.16341161998189,,,
United States,1995,,,,,1.19078709090209,,,
United States,1994,,,,,1.2262960888682,,,
United States,1993,,,,,1.31867999977741,,,
United States,1992,,,,,1.38688569247935,,,
United States,1991,,,,,1.33626074073779,,,
United States,1990,,,,,1.12965052045579,,,
Brazil,2020,,,,,,87.073,,
Brazil,2019,,,,,,86.824,,
Brazil,2018,,,,,,86.569,,
Brazil,2017,,,,,,86.309,,
Brazil,2016,,,,,,86.042,,
Brazil,2015,,,,,,85.77,,
Brazil,2014,,,,,,85.492,,
Brazil,2013,,,,,,85.209,,
Brazil,2012,,,,,,84.923,,
Brazil,2011,,,,,,84.631,,
Brazil,2010,,,,,,84.335,,
Brazil,2009,,,,,,84.044,,
Brazil,2008,,,,,,83.749,,
Brazil,2007,,,,,,83.448,,
Brazil,2006,,,,,,83.143,,
Brazil,2005,,,,,,82.834,,
Brazil,2004,,,,,,82.521,,
Brazil,2003,,,,,,82.203,,
Brazil,2002,,,,,,81.88,,
Brazil,2001,,,,,,81.553,,
Brazil,2000,,,,,,81.192,,
Brazil,1999,,,,,,80.496,,
Brazil,1998,,,,,,79.781,,
Brazil,1997,,,,,,79.048,,
Brazil,1996,,,,,,78.302,,
Brazil,1995,,,,,,77.61,,
Brazil,1994,,,,,,76.903,,
Brazil,1993,,,,,,76.181,,
Brazil,1992,,,,,,75.444,,
Brazil,1991,,,,,,74.69,,
Brazil,1990,,,,,,73.922,,
China,2020,,,,,,61.428,,
China,2019,,,,,,60.308,,
China,2018,,,,,,59.152,,
China,2017,,,,,,57.96,,
China,2016,,,,,,56.736,,
China,2015,,,,,,55.5,,
China,2014,,,,,,54.259,,
China,2013,,,,,,53.013,,
China,2012,,,,,,51.765,,
China,2011,,,,,,50.511,,
China,2010,,,,,,49.226,,
China,2009,,,,,,47.88,,
China,2008,,,,,,46.539,,
China,2007,,,,,,45.199,,
China,2006,,,,,,43.868,,
China,2005,,,,,,42.522,,
China,2004,,,,,,41.144,,
China,2003,,,,,,39.776,,
China,2002,,,,,,38.425,,
China,2001,,,,,,37.093,,
China,2000,,,,,,35.877,,
China,1999,,,,,,34.865,,
China,1998,,,,,,33.867,,
China,1997,,,,,,32.883,,
China,1996,,,,,,31.916,,
China,1995,,,,,,30.961,,
China,1994,,,,,,30.024,,
China,1993,,,,,,29.103,,
China,1992,,,,,,28.2,,
China,1991,,,,,,27.312,,
China,1990,,,,,,26.442,,
Germany,2020,,,,,,77.453,,
Germany,2019,,,,,,77.376,,
Germany,2018,,,,,,77.312,,
Germany,2017,,,,,,77.261,,
Germany,2016,,,,,,77.224,,
Germany,2015,,,,,,77.2,,
Germany,2014,,,,,,77.19,,
Germany,2013,,,,,,77.18,,
Germany,2012,,,,,,77.17,,
Germany,2011,,,,,,77.16,,
Germany,2010,,,,,,76.966,,
Germany,2009,,,,,,76.771,,
Germany,2008,,,,,,76.575,,
Germany,2007,,,,,,76.378,,
Germany,2006,,,,,,76.179,,
Germany,2005,,,,,,75.98,,
Germany,2004,,,,,,75.779,,
Germany,2003,,,,,,75.577,,
Germany,2002,,,,,,75.374,,
Germany,2001,,,,,,75.17,,
Germany,2000,,,,,,74.965,,
Germany,1999,,,,,,74.758,,
Germany,1998,,,,,,74.551,,
Germany,1997,,,,,,74.342,,
Germany,1996,,,,,,74.133,,
Germany,1995,,,,,,73.922,,
Germany,1994,,,,,,73.71,,
Germany,1993,,,,,,73.497,,
Germany,1992,,,,,,73.36,,
Germany,1991,,,,,,73.269,,
Germany,1990,,,,,,73.118,,
France,2020,,,,,,80.975,,
France,2019,,,,,,80.709,,
France,2018,,,,,,80.444,,
France,2017,,,,,,80.18,,
France,2016,,,,,,79.917,,
France,2015,,,,,,79.655,,
France,2014,,,,,,79.394,,
France,2013,,,,,,79.135,,
France,2012,,,,,,78.878,,
France,2011,,,,,,78.622,,
France,2010,,,,,,78.369,,
France,2009,,,,,,78.117,,
France,2008,,,,,,77.868,,
France,2007,,,,,,77.621,,
France,2006,,,,,,77.377,,
France,2005,,,,,,77.13,,
France,2004,,,,,,76.883,,
France,2003,,,,,,76.632,,
France,2002,,,,,,76.38,,
France,2001,,,,,,76.127,,
France,2000,,,,,,75.871,,
France,1999,,,,,,75.614,,
France,1998,,,,,,75.417,,
France,1997,,,,,,75.25,,
France,1996,,,,,,75.082,,
France,1995,,,,,,74.912,,
France,1994,,,,,,74.743,,
France,1993,,,,,,74.572,,
France,1992,,,,,,74.401,,
France,1991,,,,,,74.229,,
France,1990,,,,,,74.056,,
Japan,2020,,,,,,91.782,,
Japan,2019,,,,,,91.698,,
Japan,2018,,,,,,91.616,,
Japan,2017,,,,,,91.535,,
Japan,2016,,,,,,91.457,,
Japan,2015,,,,,,91.381,,
Japan,2014,,,,,,91.304,,
Japan,2013,,,,,,91.226,,
Japan,2012,,,,,,91.148,,
Japan,2011,,,,,,91.069,,
Japan,2010,,,,,,90.812,,
Japan,2009,,,,,,89.989,,
Japan,2008,,,,,,89.103,,
Japan,2007,,,,,,88.146,,
Japan,2006,,,,,,87.118,,
Japan,2005,,,,,,85.978,,
Japan,2004,,,,,,84.64,,
Japan,2003,,,,,,83.196,,
Japan,2002,,,,,,81.647,,
Japan,2001,,,,,,79.99,,
Japan,2000,,,,,,78.649,,
Japan,1999,,,,,,78.523,,
Japan,1998,,,,,,78.398,,
Japan,1997,,,,,,78.272,,
Japan,1996,,,,,,78.145,,
Japan,1995,,,,,,78.016,,
Japan,1994,,,,,,77.881,,
Japan,1993,,,,,,77.746,,
Japan,1992,,,,,,77.61,,
Japan,1991,,,,,,77.473,,
Japan,1990,,,,,,77.339,,
